id,0
t_007a0e128866,True
t_007a41ee336d,True
t_007aa92eb249,False
t_007b946748c8,True
t_007dc9b9459f,True
t_007e3770673d,True
t_007e54e21339,True
t_007f5754df19,False
t_007f800173bc,True
t_007fb58bdafd,True
t_0080677f0953,False
t_0082e5596fb3,True
t_008598c50c42,True
t_00864a19490b,False
t_008685d1f56e,False
t_00888c7ce46e,True
t_0089d5a33a39,False
t_008ac9479a0c,True
t_008ae6ade193,True
t_008b295160f1,True
t_008c30b2f772,False
t_008c6a4623ad,True
t_008d5e69143e,True
t_0090401c0094,True
t_0090f41365d9,True
t_00910415ee1a,True
t_00911e05daab,True
t_0091a2f0173b,False
t_00929defcbde,True
t_0095a517047d,False
t_0095e35d27df,True
t_0098cdf00c47,False
t_0099adf77f2b,True
t_0099e41c4505,True
t_009c4e716707,True
t_009e393dee75,True
t_009e4f324afe,False
t_009eb78979de,True
t_009fc1677c8e,True
t_00a150e2452a,True
t_00a2b86f7630,True
t_00a2f8c04ab1,True
t_00a330e72624,True
t_00a359800215,True
t_00a35addffff,False
t_00a3e8b72bcf,True
t_00a4d54cb32e,True
t_00a59b716424,True
t_00a6310aafd4,True
t_00a899ec2a51,True
t_00a9120534e1,True
t_00a92c034243,True
t_00ab67619ee4,True
t_00ab80eb979e,True
t_00b06dd38f16,True
t_00b0912127f5,True
t_00b15ba128e5,True
t_00b16d1ade2b,True
t_00b2345deb5a,True
t_00b281fa7f0f,True
t_00b2b96c9552,False
t_00b3e6fd5a84,False
t_00b4307f2381,False
t_00b4740101ae,True
t_00b5e33e7a43,True
t_00b6a0c5b0eb,True
t_00b7382fc0f0,False
t_00b772384338,False
t_00b7fbd28b58,False
t_00b8566edbfb,False
t_00b952d6ee58,True
t_00b9ed43d07d,False
t_00ba727a7af0,True
t_00baad57b2bc,True
t_00bb34da8081,True
t_00bb398c84a1,False
t_00bb52169632,False
t_00bc58d47750,True
t_00be4fc9dc28,True
t_00be59f83c7d,False
t_00bf41fc4b80,True
t_00bf5c84e8c4,True
t_00c08636699d,True
t_00c16868b25c,True
t_00c206f61c2c,True
t_00c332a776fb,True
t_00c36029a000,True
t_00c5ba9065e9,False
t_00c5d889a18f,True
t_00c6da00bc15,True
t_00c7874ebcfd,True
t_00c8ba7ebcad,True
t_00c9dddbe9ab,True
t_00c9ff72b5a0,True
t_00cbfca75982,True
t_00cc3c5eb036,True
t_00ccbfbedbd2,True
t_00ccd651f9b5,True
t_00cdcaa86a5f,True
t_00ce1127ecde,True
t_00ce57bb6240,True
t_00ceaa3bb158,False
t_00cf81cffcf0,True
t_00d135467611,True
t_00d18446092d,True
t_00d34df87981,True
t_00d443c50d2d,True
t_00d45d9214e3,True
t_00d52e6b978e,True
t_00d53967f055,True
t_00d59675253f,True
t_00d5ecabada0,True
t_00d60db31840,True
t_00d6699a0cf3,True
t_00d7b9fe7fe8,True
t_00d8c85d0d76,True
t_00d8d7718d76,True
t_00da26226107,False
t_00dc590fcd2e,True
t_00ddbda6dee5,True
t_00de68399b32,False
t_00e0431f0419,True
t_00e108b88c5a,True
t_00e10eb01e88,True
t_00e11130d1fc,False
t_00e1e365a93b,True
t_00e2c8b972a9,True
t_00e36f358cf6,True
t_00e5b7d1dbc5,False
t_00e5fa72df3b,True
t_00e6e083fda9,True
t_00e791df86c4,True
t_00e7f2a2d306,True
t_00ea51eaaaad,True
t_00eee6b8f7ba,True
t_00f03ed2fa0c,True
t_00f08b5587ec,False
t_00f10f4588ea,True
t_00f2df2cf82b,True
t_00f3ffe66eba,True
t_00f62ad09d06,True
t_00f6a929744d,False
t_00f6d79c0915,True
t_00f6ea208a70,False
t_00f704d7de06,False
t_00f730d856b7,True
t_00f789131e1a,True
t_00f8f6a30cb4,True
t_00f9a52a69aa,True
t_00fa94eec8ae,True
t_00fddde7cdb8,False
t_00ffec6a94ac,True
t_010032425331,True
t_010212ebea93,True
t_0103cfc1b051,True
t_01049ae8b8dd,True
t_010562a0db1f,True
t_010709c0bd20,False
t_0107a84651ec,True
t_01085199a863,True
t_0108e02a3be7,True
t_010953a616ce,True
t_01097aa4c462,True
t_0109a0d37dd3,False
t_010a0f02348c,True
t_010b178ab0e3,True
t_010b4cfe0489,True
t_010b91fc67c3,True
t_010c06fa6182,True
t_010d4081e517,False
t_010e0b44f08f,False
t_010e1ecc887b,True
t_010e91025ce1,True
t_011040867870,False
t_01117610b649,False
t_0112beb69348,True
t_0114f18aa939,True
t_01150c0f5fba,True
t_0115abf12c24,True
t_0115d7cb211e,True
t_01166ef9e5b9,True
t_0116dcddbfe2,True
t_0117532f25f3,True
t_011791490b20,True
t_0117d0d21030,True
t_0118568e363e,True
t_0119a88351e9,True
t_011a0cea8ae6,True
t_011b75dedf7b,False
t_011bcf658683,False
t_011be33e314d,True
t_011c0c2ff5d9,True
t_011d8e48f47e,True
t_011ecb478a08,True
t_011f8702b385,True
t_0120dc5bf319,True
t_01214b365d51,True
t_0121cfce3380,True
t_012297f7b56b,True
t_0122bdbb1d0c,True
t_0124ca849cf6,False
t_0125cdacae85,True
t_01269a133f48,True
t_012705d92963,False
t_01272e5641e4,True
t_0127bd1a13ab,True
t_01290e624198,True
t_01291e14ad45,True
t_0129db2da1a1,True
t_012a67c287e1,True
t_012c90f39d3e,True
t_012cd67c8403,True
t_012d08b45a93,True
t_012d171f5dee,True
t_012f928dfc9b,True
t_012ff8a58574,True
t_01303c768dd2,False
t_01311ec4996c,True
t_01318751e52e,True
t_0131ddf6b005,True
t_013200cfdc8b,True
t_013447e7fa54,False
t_0135fc6a2f39,True
t_0136ca52ef69,True
t_0139165becbf,True
t_013921659e42,False
t_0139f08b50fc,True
t_013a1170d4fd,True
t_013a3450e2f9,True
t_013a82c37511,True
t_013d200aa76c,True
t_013e4f8b354f,True
t_013ff45119b8,True
t_01418f6ef4f4,True
t_0142912c5be1,True
t_01437a372ea8,True
t_0143c0e7c4b7,True
t_0143c3680114,True
t_01441a6d36c7,True
t_0144c51e4a8b,True
t_0146a26470ce,True
t_0146fede8de3,True
t_0147329c0895,True
t_014774d7f2cd,True
t_0147ad47b97f,True
t_014925b84f83,True
t_014d71c76ae3,True
t_014e062cc846,True
t_0155314927dd,True
t_01566f6b4568,True
t_0156baf0b436,True
t_0157009d18dd,False
t_0157984b40f1,False
t_01586afc131a,True
t_0159494fc1fb,True
t_015a7f097a43,True
t_015b2a042790,True
t_015c8c1ae74d,True
t_015dc67640eb,True
t_015e2dd07222,True
t_01600010857c,True
t_01601e9d05b3,True
t_0160ca872667,False
t_01617eacc6df,True
t_0161a097a569,True
t_01624448111f,False
t_01624ee8769f,True
t_0163e15cc6c3,True
t_0164af4517ae,True
t_0165e20ce99f,False
t_016618586d8a,True
t_01664b6b031f,True
t_01668dcb81da,True
t_01671d2942b8,True
t_016756ab52ac,True
t_0167d48dfd10,False
t_01680bb3e928,False
t_0168351df08a,True
t_0168d778ea8c,False
t_0168dbb71cfc,True
t_0169f49e7e61,True
t_016a3184b5c6,True
t_016ae8beb0e9,True
t_016de1109bd4,True
t_017053eddd89,True
t_0172d9475f95,True
t_0174e4defb2c,True
t_0175980cde51,True
t_0175d22e7e53,False
t_01764975d443,True
t_01766896891f,True
t_01774d29b58e,True
t_01786b6afa53,True
t_0178d4881aad,True
t_0178f25237ae,False
t_017a6a1d700f,True
t_017ac622f63b,True
t_017b2ad3aadb,True
t_017c3238cc5a,True
t_017e234911c3,True
t_017ec0fc03b3,True
t_01806c4a9d25,True
t_01815155a698,True
t_01837d367eb7,True
t_0183b2b8cce4,True
t_0183d26af744,True
t_01843620c35e,True
t_0184470221c0,True
t_018630150461,True
t_01863df317c3,True
t_01864139c077,True
t_01880ce14ccb,True
t_018999b150ab,False
t_018a33d23bda,True
t_018cbf405781,True
t_018dab0f07a0,True
t_018e9e341983,True
t_018f2efa0b86,True
t_0191d7a09cb4,True
t_0192ed08c04b,True
t_01935544f67d,True
t_01945ad40ebf,True
t_0194fc455712,False
t_0197c837f5f2,True
t_01987f48a0eb,True
t_019898510ff8,True
t_019b1db9c717,True
t_019be965a1e8,True
t_019d27a855f9,True
t_019e09e5ffd7,True
t_019e92dcd1e3,True
t_019e94d9c7ba,True
t_019efde32f3e,True
t_019fbcd92817,True
t_019fdc3f0bff,True
t_01a1a81b58bc,True
t_01a29ec7c7f2,True
t_01a351d02d2e,True
t_01a382c3c11a,True
t_01a52eebf2d6,True
t_01a8440b2b0f,True
t_01aa778a041e,True
t_01ad308dfbff,False
t_01ade8239a96,False
t_01ae6eeedfd9,True
t_01af0ba499ce,True
t_01b4316bb0cc,True
t_01b4763bcd69,False
t_01b481b5edea,True
t_01b5cd2686a8,True
t_01b64443e8c1,False
t_01b7b27f69dc,True
t_01b7c485a457,False
t_01b7d95164cd,False
t_01b842ae610a,True
t_01b8d1fda228,True
t_01b9f4b34cbe,True
t_01ba4ab02de6,True
t_01bbdd2dadda,True
t_01bd7a7afe54,True
t_01bf11df24b8,True
t_01c13ed6537f,True
t_01c189d2c876,True
t_01c21cd4259f,True
t_01c226c1afd9,False
t_01c3821eaa65,True
t_01c3ac565166,False
t_01c4293472de,True
t_01c5b9180c9b,True
t_01cbb3480f6e,False
t_01cc23b95e4d,True
t_01cc9de0b47b,False
t_01cd00e37f72,True
t_01cf6b848aea,True
t_01d071246dd2,True
t_01d0c846918f,False
t_01d1a60b4ab8,True
t_01d1bb9c5199,True
t_01d23e0da37e,True
t_01d2c87c9f06,True
t_01d3052c1c13,True
t_01d398047f29,True
t_01d55275a335,True
t_01d69e8c9f70,False
t_01d73b529b5a,True
t_01d96874266f,True
t_01d9aa65157c,True
t_01da86f94e18,True
t_01daf32e2243,True
t_01db06290cca,True
t_01dbdfe38137,True
t_01dcefb77321,True
t_01dd0edcea98,True
t_01ddbacf52c4,True
t_01de1e98d688,True
t_01deab3c2d77,True
t_01dfb32014ce,True
t_01e0d3253996,True
t_01e10c4b4397,True
t_01e1a4866c26,True
t_01e28e41cdd2,True
t_01e2a1ea3afc,True
t_01e3ba544744,True
t_01e495611544,False
t_01e4c94b123c,True
t_01e4ec98096f,False
t_01e5f3126932,True
t_01e6bb9e7766,False
t_01e6fcef3a35,True
t_01e7baeee187,True
t_01e7c8dc9dc5,True
t_01e7dff64744,True
t_01e828b28c59,True
t_01e832277da6,True
t_01e8835322b5,True
t_01eb27011dc7,True
t_01ebc66f3cee,True
t_01ec968dd806,True
t_01ede81d2b56,True
t_01ee404a62bf,False
t_01ee6a4e74cc,True
t_01ee8930082c,False
t_01ef749f7713,True
t_01f144e62efa,False
t_01f1f8713798,False
t_01f22f1e44c5,True
t_01f2809511ed,True
t_01f3022848e5,False
t_01f308e11b4e,True
t_01f350e48afb,True
t_01f3dbc90c6d,True
t_01f718391acc,True
t_01f757e0c911,True
t_01f7e6702147,True
t_01f80d9fa71b,False
t_01f823da35ef,True
t_01f8c94a5f86,True
t_01f96bd9db37,True
t_01fbe16686b8,True
t_01fd7342932e,True
t_01fe81a913cf,True
t_01fe823be10c,True
t_01fe888dbbfd,True
t_01fea8ecb82e,False
t_01ffe8b101a6,True
t_020048b79194,True
t_020090e85e7f,True
t_02026e7713b7,True
t_02031e3e6e43,True
t_02038bd9581c,True
t_0203d95deb92,False
t_020415b31c4c,True
t_0205403d3f37,True
t_0205e92bd795,True
t_0206e438f7cd,False
t_020819c44b6a,True
t_02089af99096,True
t_02091cbd50b6,False
t_020c2a053beb,True
t_020c581a015f,True
t_020d83519525,True
t_020eca3ed52d,True
t_0211e7b7c0cd,False
t_0211ffaf08ae,False
t_021249a1ecb6,False
t_02135f9ab0d4,True
t_0214af82bd72,False
t_0215674c661d,False
t_0215c5cff012,True
t_0215cafb8b97,True
t_02171e5bca50,True
t_021b8a67e074,True
t_021cb701010a,True
t_021cb98beb15,False
t_021d33239971,True
t_021dd098309a,True
t_021e830104e5,True
t_021edb0b4ca9,True
t_021f42c080d8,True
t_02206b0a9b8e,True
t_0220a9014b5b,True
t_0220c2cb84a0,True
t_022173184544,True
t_022284663e4f,True
t_0222f89e4805,True
t_0224432fce59,True
t_02254db11e48,True
t_0225f949149f,True
t_0225fe610e6d,True
t_02265b9c17cd,True
t_0226fddce60f,False
t_022896ba9ee5,False
t_0228e12820c1,True
t_022927999a97,True
t_0229fc02bd2b,True
t_022b2e370abb,True
t_022bc60faba4,True
t_022c062f2590,True
t_022c991ffea2,True
t_022d2b7f483b,True
t_022e434cbf5e,True
t_022ea8eba674,True
t_022f72902e24,True
t_022f777dba0a,True
t_02303721decf,True
t_02311f922065,False
t_023224de3f44,False
t_023269a58dfc,False
t_0232a984b50a,True
t_0234a0e7eb7a,True
t_02353eaf553a,True
t_02359b8e34ca,True
t_0235daef0700,True
t_0236a4156183,True
t_0237a5822574,True
t_0237f5b8085b,True
t_023a5b90ceb7,True
t_023a65550899,True
t_023c7685805e,True
t_023cba7f726b,False
t_023cefcba633,True
t_023ed0247653,True
t_02402e8102b8,True
t_0240a5fe2e3c,True
t_024143e9d699,False
t_0241975e964d,False
t_0242960a610a,True
t_024304c979aa,True
t_0243eeb00173,True
t_024475095c38,True
t_024500e579f9,True
t_0246749df6d7,False
t_0246a6d26ce8,False
t_02470ec6a0fb,True
t_024773fe908f,True
t_0247aab5f1f8,False
t_0247e2f79f34,True
t_024846466cea,True
t_02486f793ea4,False
t_0248f23bec3c,True
t_0249528c5593,True
t_024961f15144,True
t_024c452f8b2d,True
t_024d52383d54,True
t_024e01cfd987,True
t_024f529dcee6,True
t_025111ba8137,True
t_0253b1c097d0,False
t_0254188770df,True
t_02543e7a1a73,True
t_02559b3d475f,True
t_0256458fdb90,True
t_02574a4db7c0,True
t_0257a1821cfe,False
t_025869ca1d0e,True
t_0258fba3de4b,True
t_02591e0e5379,True
t_0259ab82f439,True
t_0259c148ca8e,True
t_025ae12316a0,True
t_025c30f49ae7,True
t_025df1ee96fd,True
t_0260e496177e,False
t_0260efd171b9,True
t_02622d49803b,True
t_0262e4c88aee,False
t_026365e16e4f,False
t_0263943088d2,False
t_0263dfc3cf64,True
t_02641cc83c5a,True
t_026525d5154a,True
t_02658e8f020e,True
t_0265a0b0584f,True
t_0265cbf32ad7,True
t_0265d1bd0c03,False
t_0266bd7e2261,True
t_026708d23ca3,True
t_026969b7c3f1,False
t_0269f9ce55fb,True
t_026b6cdcf810,True
t_026c41f5e2a2,False
t_026c7e2607ec,True
t_026d7bbd0693,False
t_026deef07721,True
t_026ea2c8e6d2,True
t_026f16e9c466,False
t_026f4561f508,True
t_026f7fb0ee9a,True
t_026ffcb41e54,True
t_027089b27a7b,True
t_0270dccb0e11,True
t_0270f6a9e541,True
t_02711aa542d6,True
t_02711ff7b62e,True
t_027150770df9,False
t_027206e8e589,True
t_02732fb3c25a,False
t_02734fbd24e2,False
t_02749b613e4d,True
t_027528b8a6dd,False
t_0276d15170c7,True
t_0277ae378efc,True
t_0277b5364823,True
t_0277baceccd3,False
t_0277cdc80e16,True
t_0278fa605181,True
t_027b0363589d,True
t_027b437619a9,False
t_027b6ed8c4ba,False
t_027b7f0b683a,False
t_027baf9586e4,True
t_027d0f357ec2,True
t_027d9cfbc117,True
t_027db001d1f0,True
t_027db1f7f40f,False
t_027e462a6513,True
t_02807ebae7ce,False
t_02816710753d,True
t_0282f749b260,True
t_028482ac0cd9,False
t_0284d1e75374,True
t_02850c461b80,True
t_02850ec84a6e,True
t_0286d83a4c6c,True
t_0287ba0b2b72,True
t_0287dfbe0955,True
t_02889ba7d254,True
t_0288e566770e,False
t_02891e54d86c,True
t_028a8d140761,True
t_028b5e27c15c,True
t_028cf6936b35,True
t_028dbeaa20f1,True
t_028e0118a738,True
t_028e14a88a0f,True
t_028f07c80fa3,True
t_028f1586dd71,True
t_028f3d3a3481,True
t_028f70369a2c,True
t_02909d2fbbd0,True
t_0290c457b0dd,True
t_02911239d336,True
t_0291c71a8d6c,True
t_0291f6fc3beb,True
t_0292ea8e020f,True
t_029406e02e8c,True
t_02945b524d2b,True
t_0295a221d21e,True
t_0295ea3e45f0,False
t_02996777856e,True
t_0299a6b517da,False
t_0299b86f92f2,True
t_0299c74b284b,False
t_029b6d280cab,True
t_029bf4cfe966,True
t_029c406d392f,True
t_029cc6be519d,False
t_029f8fe763b7,True
t_029f95a1dae4,True
t_02a0ce59ca89,True
t_02a17cea6250,True
t_02a1ca0d6eb0,True
t_02a26a08909b,True
t_02a291699ef0,True
t_02a34ac5d10f,True
t_02a5864dd89e,True
t_02a588bb4694,True
t_02a59306473c,True
t_02a603f05bd1,True
t_02a70cefde30,True
t_02a7923ac3f1,False
t_02a7d0d67ce5,False
t_02a7d3fc37cb,False
t_02a8b1cc465b,True
t_02a924ca37ec,False
t_02a97a6bde5c,True
t_02a98e44c9c4,True
t_02a9ddb685c8,True
t_02aa2c74ec29,False
t_02aa7a9f18b4,True
t_02ab70f19aa6,True
t_02ad462338ac,True
t_02ae8d56ae92,True
t_02afe82c058b,True
t_02b0df5f596c,True
t_02b0e177ea80,True
t_02b11fdd7786,False
t_02b1b3edaf2a,True
t_02b2eaac405c,True
t_02b3000bc75c,True
t_02b3542ae57a,True
t_02b543548294,True
t_02b5d525db24,True
t_02b600f3184e,False
t_02b676722b2f,False
t_02b71ffb96b3,True
t_02b7ac60493d,True
t_02b98c745b8b,True
t_02b9bf236b54,True
t_02b9e80bc0c0,True
t_02ba72319ea0,True
t_02baebdf3a60,True
t_02bb1d2399ca,True
t_02bb6303c787,False
t_02bcfa7b72ec,False
t_02bdb9883d18,True
t_02be11068efb,True
t_02be9fe26f3a,True
t_02beca2e7df8,True
t_02c1b751f9c0,False
t_02c1c6fafe86,True
t_02c1f40d9d31,True
t_02c29c2eb102,True
t_02c2d8ee907a,True
t_02c33ddb7e33,True
t_02c46de20afa,True
t_02c478d06d20,True
t_02c4c8af4a1e,True
t_02c804448c4e,False
t_02c8e9b1f734,True
t_02cc225a2311,False
t_02ccca841cd2,True
t_02cd49f9ae69,False
t_02cea677d690,False
t_02cfb5a3950c,True
t_02d1484986d1,True
t_02d26ada931a,True
t_02d33bd67d1e,True
t_02d3dac88e3e,True
t_02d594a6ae48,True
t_02d73b4c6bce,True
t_02d7983ffa31,True
t_02d80b66999a,True
t_02d8573be8ac,False
t_02d85ab83254,True
t_02d8c957b7b2,True
t_02da40542a66,True
t_02daa197dc5b,True
t_02dc27b3e985,True
t_02dc6d761be0,True
t_02dcbe176923,True
t_02dcee576034,True
t_02df00706ef1,True
t_02e1b9cea1d3,True
t_02e26136dd86,True
t_02e2ac754690,True
t_02e3cb9a8c61,True
t_02e44c0b83cc,True
t_02e4efbd87d7,True
t_02e55c95b9f0,True
t_02e5b52f5046,True
t_02e5ea9b699f,True
t_02e6685be260,True
t_02e6d2df1c84,True
t_02e7c6145711,True
t_02e8bddff88c,True
t_02e9d79483ef,False
t_02ea430ecca3,True
t_02eae5dd3f3f,True
t_02ebd80865d8,True
t_02eebc5d0468,True
t_02ef492691db,True
t_02f0887c808c,True
t_02f089bdcc3d,True
t_02f08f69fe96,True
t_02f319753198,True
t_02f409cadeda,True
t_02f7439b8bd7,True
t_02f79b993e9e,True
t_02f85387d354,True
t_02f863409a75,False
t_02fb8d6eae47,False
t_02fc841463aa,True
t_02fd198ad2bf,True
t_02fd3f83d5c6,True
t_02fe1fc8f41a,True
t_02ff042b3069,False
t_02ff402cb029,True
t_03005404b28a,False
t_03044d1c9b8d,True
t_0305083d3d66,True
t_03051a24ff19,True
t_03071a409319,True
t_0307ab0c8218,True
t_03088064f4d1,True
t_030a270ddea5,True
t_030a33756bb3,True
t_030a916623c6,True
t_030aeaf98ace,False
t_030b397ac943,True
t_030b802b4b8a,True
t_030c807b909f,True
t_030dc78cd027,True
t_030e2f0cf2a2,True
t_030f4ccb5487,False
t_031058ea7a06,False
t_03116fdd1c25,False
t_0311e404f115,True
t_0311edc7bf67,True
t_031340dcbc08,True
t_031398b33883,True
t_0313f4df6a5d,True
t_031531e6e19e,True
t_031585ed5c55,True
t_0315a45246a9,True
t_0315d58ca6f3,True
t_03164858614a,False
t_0316bd5d1c7b,True
t_031848833ba6,False
t_031951888626,False
t_031a13fcc1ff,True
t_031a7659b0be,True
t_031baeb980fc,True
t_031bf9f51dd7,True
t_031c0b8c6b72,False
t_031dde999098,False
t_031deb4a3ca6,True
t_031deb9b5564,True
t_031eb6d8a5af,False
t_031f21537134,True
t_031ff1418051,True
t_032082853023,False
t_0320fe7200ab,True
t_03224ab805cf,True
t_0322c7e6f936,True
t_03233e10da15,False
t_032488966252,True
t_0324d08c4336,True
t_0325979eb7ca,True
t_0325dce6b388,False
t_0326145ba998,True
t_032755c95832,False
t_03295b90d3ea,True
t_0329b4a9ec69,True
t_032abe67dc0c,True
t_032b29961a3c,True
t_032c364d8f4c,True
t_032ca6f99a91,False
t_032e990ca0af,True
t_032ec4a0b1f3,True
t_03311b542183,True
t_03317b6f5845,True
t_0331a2ab2f48,False
t_03359b6cb738,True
t_033754c1cd96,True
t_033879a7b0d9,True
t_03388a5524c6,True
t_033a0ae40a8a,True
t_033c161efd90,True
t_033d2c33a2f6,True
t_033d7a05f821,True
t_033f89a4fe0a,True
t_033fb148f60d,False
t_034370bbff1d,True
t_0344ea34dede,True
t_03466356f7f9,False
t_0346f8082303,True
t_03480a3d2f51,True
t_03485874e668,True
t_0348dea1109e,True
t_0348f615b032,True
t_034d1c699a5f,True
t_034e62c23b76,False
t_034f944c56f8,True
t_03507500d345,True
t_0351168c5422,False
t_0352c0cfe988,True
t_0353f7c74647,True
t_0355125ac080,True
t_035617cf7ce2,True
t_03583877314a,True
t_03587f1794c6,True
t_0359105d05a5,True
t_035982a91139,True
t_035b13a6f2fd,True
t_035b2fb784fa,True
t_035dcdd6bf58,True
t_035e3dd32a6e,True
t_035e8d2920d3,True
t_035fe11ed731,True
t_0360f45ea958,True
t_0360f4a22017,False
t_036186b16d66,True
t_03624504700f,True
t_0362b69bd7f0,True
t_0364d83d51b2,True
t_036666f48b4b,True
t_0368d576804d,True
t_0369d5fcbd7c,True
t_0369f38f2677,True
t_036b6e8ff645,True
t_036ba801952a,True
t_036c97b0907b,True
t_036ccb1e8c31,True
t_036e9236c0ed,True
t_037044f2a9cf,True
t_03718bcfeb9b,True
t_037193391dae,True
t_0372ca9bd02e,True
t_0373d5b7c9e0,True
t_037469c9908d,False
t_0376b13604bb,True
t_0377ef04b32c,True
t_03785cc985df,True
t_03786f769768,True
t_0379575d7f59,True
t_037a6b8287e1,True
t_037a978819bc,True
t_037b22c0c40d,False
t_037ed8f23f8e,True
t_038122f11bfa,True
t_038273cc0f8f,True
t_0382c9e3865f,True
t_0383345a3391,True
t_0383549f6cff,True
t_0383ac5a6696,True
t_03843418b067,True
t_03861c6e0e1d,True
t_0386306868b0,True
t_038677dee951,True
t_0386bf69e025,False
t_03875373ce65,True
t_0387c6becb18,True
t_0388844f0b21,False
t_038889e6b370,True
t_0388bbda58fb,False
t_0389969104f9,False
t_0389c387cf9b,True
t_038b46522daf,True
t_038b9d9f97d3,True
t_038c1bd00e4a,False
t_038c85842134,True
t_038e7d12c183,False
t_03903e106ed2,True
t_0390ce575177,True
t_0390e5b2ea30,False
t_039141883fd1,False
t_039160178774,True
t_0391a2d93a36,False
t_0391fdfbb998,True
t_03924887f017,True
t_0394a9aa431a,True
t_0395a2215ee9,True
t_0395cd765d5b,True
t_039683384cb3,False
t_0396c73309a7,False
t_039a2f086a63,True
t_039c94a67888,True
t_039cecc12bb8,True
t_039ea5dedf71,True
t_039f4473a8d0,True
t_03a0a735ef9d,True
t_03a135500b3e,True
t_03a29c37890d,True
t_03a2e423ac9e,True
t_03a37c4beea9,True
t_03a3c3168227,True
t_03a80849bae1,True
t_03aac3a6f027,True
t_03aad62f4d5b,True
t_03ab5b254e10,True
t_03ae03bad551,True
t_03ae445af5e6,True
t_03b1d4365e05,True
t_03b1d744808a,True
t_03b1da81083f,True
t_03b22cc20639,True
t_03b28c655392,True
t_03b304a0f207,False
t_03b430ea40a6,False
t_03b45490c88f,True
t_03b4c30afb55,False
t_03b4d25af1a1,True
t_03b5df7b1b40,True
t_03b6d24d148c,True
t_03b9592b6238,True
t_03b9c4de3520,True
t_03b9eb132ab9,True
t_03bd034eb51d,True
t_03bdd780dd41,True
t_03c15fcdc63a,False
t_03c5ff87617a,True
t_03c604424d96,True
t_03c63bd2b1d6,False
t_03c688fd6f0c,True
t_03c6bec6a3d1,True
t_03c6c4254e55,True
t_03c70bd95342,False
t_03c71f845a0f,True
t_03c7f6f0f784,True
t_03c945500bfe,True
t_03cd416348b2,True
t_03cfc624dd25,True
t_03d076491a5a,True
t_03d1816fe5f4,True
t_03d194ccf63e,True
t_03d19958b238,True
